d1erja_ b.69 d1zgka1 b.68 1.018e-06
d1vyhc1 b.69 d1kb0a2 b.70 1.018e-06
d1pbyb_ b.69 d2ghsa1 b.68 1.029e-06
d1yfqa_ b.69 d2ghsa1 b.68 1.034e-06
d1cjca2 c.4 d1trba1 c.3 1.037e-06
d1rwia_ b.68 d2pbib_ b.69 1.037e-06
d1rwia_ b.68 d3emha_ b.69 1.037e-06
d2vpja_ b.68 d1p22a2 b.69 1.051e-06
d2vpja_ b.68 d2hu7a1 b.69 1.051e-06
d1jmxb_ b.69 d1kb0a2 b.70 1.052e-06
d2bbkh_ b.69 d2hqsa1 b.68 1.064e-06
d1crua_ b.68 d1pbyb_ b.69 1.077e-06
d1crua_ b.68 d2pbib_ b.69 1.077e-06
d1v04a_ b.68 d1nexb2 b.69 1.09e-06
d1v04a_ b.68 d1pbyb_ b.69 1.09e-06
d1rwia_ b.68 d1xksa_ b.69 1.094e-06
d2dg1a_ b.68 d1k3ia3 b.69 1.104e-06
d1k8kc_ b.69 d2bgra1 b.70 1.11e-06
d1jofa_ b.69 d1zgka1 b.68 1.111e-06
d1erja_ b.69 d2dg1a_ b.68 1.133e-06
d1ri6a_ b.69 d2dg1a_ b.68 1.149e-06
d2bbkh_ b.69 d2bgra1 b.70 1.171e-06
d1ijqa1 b.68 d1k32a3 b.69 1.18e-06
d1h6va1 c.3 d1gtea4 c.4 1.185e-06
d1vyhc1 b.69 d1zgka1 b.68 1.186e-06
d1erja_ b.69 d1ijqa1 b.68 1.195e-06
d2pbib_ b.69 d1crua_ b.68 1.198e-06
d1gtea4 c.4 d1fcda1 c.3 1.229e-06
d1npea_ b.68 d1nexb2 b.69 1.235e-06
d1nr0a2 b.69 d2p4oa1 b.68 1.236e-06
d2p4oa1 b.68 d1erja_ b.69 1.242e-06
d1feca1 c.3 d1gtea4 c.4 1.257e-06
d1k32a2 b.68 d1p22a2 b.69 1.266e-06
d1v04a_ b.68 d1ri6a_ b.69 1.271e-06
d1xfda1 b.70 d2hqsa1 b.68 1.282e-06
d1i8ta1 c.4 d1vg0a1 c.3 1.287e-06
d1vg0a1 c.3 d1i8ta1 c.4 1.287e-06
d1lvla1 c.3 d1gtea4 c.4 1.296e-06
d2ebsa1 b.69 d1npea_ b.68 1.312e-06
d1ijqa1 b.68 d1yfqa_ b.69 1.316e-06
d1pgua2 b.69 d2dg1a_ b.68 1.332e-06
d2ghsa1 b.68 d1nr0a1 b.69 1.332e-06
d3amra_ b.68 d2ovrb2 b.69 1.351e-06
d1rwia_ b.68 d1pbyb_ b.69 1.356e-06
d2bgra1 b.70 d1k8kc_ b.69 1.378e-06
d2ovrb2 b.69 d2p4oa1 b.68 1.378e-06
d1gtea4 c.4 d1m6ia1 c.3 1.397e-06
d1v04a_ b.68 d1xksa_ b.69 1.408e-06
d1jofa_ b.69 d1v04a_ b.68 1.441e-06
d1jofa_ b.69 d2vpja_ b.68 1.441e-06
d1qksa2 b.70 d1k8kc_ b.69 1.452e-06
d1qksa2 b.70 d3amra_ b.68 1.452e-06
d2vpja_ b.68 d1nr0a2 b.69 1.468e-06
d1v04a_ b.68 d1jofa_ b.69 1.482e-06
d1v04a_ b.68 d2ovrb2 b.69 1.482e-06
d1nexb2 b.69 d3amra_ b.68 1.499e-06
d1v0ea1 b.68 d2ovrb2 b.69 1.503e-06
d1q7fa_ b.68 d1pgua2 b.69 1.509e-06
d1qksa2 b.70 d2dg1a_ b.68 1.531e-06
d1pbyb_ b.69 d1v04a_ b.68 1.537e-06
d1ijqa1 b.68 d1utca2 b.69 1.551e-06
d1flga_ b.70 d1gxra_ b.69 1.553e-06
d2ghsa1 b.68 d1utca2 b.69 1.561e-06
d2dg1a_ b.68 d1olza2 b.69 1.578e-06
d1rwia_ b.68 d1jofa_ b.69 1.592e-06
d2ovrb2 b.69 d2ghsa1 b.68 1.592e-06
d1s1da_ b.67 d1l0qa2 b.69 1.626e-06
d1k8kc_ b.69 d1qksa2 b.70 1.689e-06
d1y4wa2 b.67 d1w0pa3 b.68 1.71e-06
d1ri6a_ b.69 d2p4oa1 b.68 1.718e-06
d1nr0a1 b.69 d2hqsa1 b.68 1.724e-06
d2hqsa1 b.68 d2ebsa1 b.69 1.758e-06
d2bgra1 b.70 d1ri6a_ b.69 1.767e-06
d3emha_ b.69 d1w6sa_ b.70 1.789e-06
d1k32a2 b.68 d1xfda1 b.70 1.793e-06
d1ri6a_ b.69 d1v04a_ b.68 1.806e-06
d1nr0a1 b.69 d2ghsa1 b.68 1.815e-06
d1v04a_ b.68 d1p22a2 b.69 1.819e-06
d1erja_ b.69 d1flga_ b.70 1.828e-06
d1nexb2 b.69 d1zgka1 b.68 1.828e-06
d1q7fa_ b.68 d1yfqa_ b.69 1.855e-06
d2dg1a_ b.68 d1p22a2 b.69 1.935e-06
d1a12a_ b.69 d1qksa2 b.70 1.958e-06
d1nhpa1 c.3 d1lqta2 c.4 1.962e-06
d3grsa1 c.3 d1ps9a3 c.4 1.965e-06
d1pbyb_ b.69 d1xfda1 b.70 1.975e-06
d2ag4a_ b.95 d1xwva_ b.1 1.983e-06
d1npea_ b.68 d2ebsa1 b.69 1.985e-06
d1qksa2 b.70 d2hu7a1 b.69 1.995e-06
d1qksa2 b.70 d2vpja_ b.68 1.995e-06
d1ri6a_ b.69 d2bgra1 b.70 1.997e-06
d1fcda1 c.3 d1gtea4 c.4 2.022e-06
d2ovrb2 b.69 d2dg1a_ b.68 2.024e-06
d2ghsa1 b.68 d2hu7a1 b.69 2.033e-06
d1k32a2 b.68 d1xipa_ b.69 2.081e-06
d1k32a2 b.68 d2bgra1 b.70 2.081e-06
d1pjxa_ b.68 d1utca2 b.69 2.081e-06
d1rwia_ b.68 d2ovrb2 b.69 2.082e-06
d1i8ta1 c.4 d2iida1 c.3 2.101e-06
d1p22a2 b.69 d1k32a2 b.68 2.114e-06
d1w6sa_ b.70 d1jmxb_ b.69 2.14e-06
d2dg1a_ b.68 d1erja_ b.69 2.143e-06
d2ghsa1 b.68 d1vyhc1 b.69 2.144e-06
d1erja_ b.69 d2bgra1 b.70 2.145e-06
d1a12a_ b.69 d1npea_ b.68 2.184e-06
d1rwia_ b.68 d1nr0a1 b.69 2.197e-06
d1crua_ b.68 d1ri6a_ b.69 2.21e-06
d1y7ba2 b.67 d2ah2a2 b.68 2.235e-06
d2vpja_ b.68 d1yfqa_ b.69 2.255e-06
d2dg1a_ b.68 d1xipa_ b.69 2.256e-06
d2hqsa1 b.68 d1nr0a1 b.69 2.264e-06
d2bgra1 b.70 d1jofa_ b.69 2.266e-06
d1kb0a2 b.70 d1utca2 b.69 2.282e-06
d1jofa_ b.69 d2bgra1 b.70 2.298e-06
d1jmxb_ b.69 d1crua_ b.68 2.334e-06
d1qksa2 b.70 d1utca2 b.69 2.339e-06
d2vpja_ b.68 d3emha_ b.69 2.366e-06
d2dg1a_ b.68 d1sq9a_ b.69 2.374e-06
d2ghsa1 b.68 d1k8kc_ b.69 2.383e-06
d1jofa_ b.69 d1rwia_ b.68 2.42e-06
d1k8kc_ b.69 d2ghsa1 b.68 2.439e-06
d1lqta2 c.4 d1nhpa1 c.3 2.443e-06
d1nexb2 b.69 d1v04a_ b.68 2.462e-06
d1v04a_ b.68 d2b4wa1 b.67 2.473e-06
d2vpja_ b.68 d2pbib_ b.69 2.481e-06
d3amra_ b.68 d1l0qa2 b.69 2.497e-06
d2bgra1 b.70 d1l0qa2 b.69 2.503e-06
d2ghsa1 b.68 d1jmxb_ b.69 2.512e-06
d2hu7a1 b.69 d2dg1a_ b.68 2.517e-06
d1q7fa_ b.68 d1ri6a_ b.69 2.528e-06
d1ijqa1 b.68 d1a12a_ b.69 2.537e-06
d1k8kc_ b.69 d3amra_ b.68 2.57e-06
d1trba1 c.3 d1ps9a3 c.4 2.573e-06
d1jmxb_ b.69 d1ijqa1 b.68 2.578e-06
d3amra_ b.68 d2pbib_ b.69 2.628e-06
d2dg1a_ b.68 d1qksa2 b.70 2.629e-06
d2ghsa1 b.68 d1ri6a_ b.69 2.649e-06
d1k32a3 b.69 d2vpja_ b.68 2.667e-06
d1pbyb_ b.69 d1crua_ b.68 2.667e-06
d1xksa_ b.69 d1v04a_ b.68 2.719e-06
d1rwia_ b.68 d1k8kc_ b.69 2.722e-06
d1npea_ b.68 d1a12a_ b.69 2.725e-06
d2pbib_ b.69 d1v04a_ b.68 2.752e-06
d1crua_ b.68 d1nr0a2 b.69 2.757e-06
d2hu7a1 b.69 d1npea_ b.68 2.771e-06
d1pjxa_ b.68 d2ovrb2 b.69 2.792e-06
d3emha_ b.69 d1rwia_ b.68 2.815e-06
d1sq9a_ b.69 d2dg1a_ b.68 2.816e-06
d1yfqa_ b.69 d1zgka1 b.68 2.825e-06
d1ijqa1 b.68 d3emha_ b.69 2.83e-06
d2bi7a1 c.4 d1vg0a1 c.3 2.85e-06
d1ps9a3 c.4 d2gqfa1 c.3 2.875e-06
d1v04a_ b.68 d1sq9a_ b.69 2.884e-06
d1xfda1 b.70 d1k32a2 b.68 2.908e-06
d1gxra_ b.69 d1flga_ b.70 2.965e-06
d1jmxb_ b.69 d1k32a2 b.68 2.994e-06
d1k8kc_ b.69 d1rwia_ b.68 3.009e-06
d1gtea4 c.4 d2i0za1 c.3 3.018e-06
d1oyga_ b.67 d2ah2a2 b.68 3.02e-06
d1a12a_ b.69 d1ijqa1 b.68 3.031e-06
d2qs8a2 c.1 d1v77a_ c.6 3.045e-06
d3amra_ b.68 d1qksa2 b.70 3.064e-06
d2p4oa1 b.68 d1ri6a_ b.69 3.071e-06
d1lvla1 c.3 d1ps9a3 c.4 3.168e-06
d2bbkh_ b.69 d1ijqa1 b.68 3.212e-06
d1qksa2 b.70 d1a12a_ b.69 3.213e-06
d1k32a2 b.68 d1jmxb_ b.69 3.255e-06
d1yfqa_ b.69 d1q7fa_ b.68 3.285e-06
d1xhca1 c.3 d1djqa3 c.4 3.32e-06
d1k3ia3 b.69 d2dg1a_ b.68 3.324e-06
d1a12a_ b.69 d2vpja_ b.68 3.381e-06
d3amra_ b.68 d1yfqa_ b.69 3.395e-06
d1p22a2 b.69 d1ijqa1 b.68 3.403e-06
d1zgka1 b.68 d1nexb2 b.69 3.411e-06
d1pbyb_ b.69 d1rwia_ b.68 3.427e-06
d1ri6a_ b.69 d1q7fa_ b.68 3.47e-06
d1jofa_ b.69 d1xfda1 b.70 3.48e-06
d1ps9a3 c.4 d1trba1 c.3 3.48e-06
d1w6sa_ b.70 d1vyhc1 b.69 3.486e-06
d1xwva_ b.1 d2ag4a_ b.95 3.499e-06
d1nr0a1 b.69 d1rwia_ b.68 3.561e-06
d2pbib_ b.69 d1flga_ b.70 3.631e-06
d1sq9a_ b.69 d1v04a_ b.68 3.636e-06
d1vyhc1 b.69 d1k32a2 b.68 3.641e-06
d1vyhc1 b.69 d2ghsa1 b.68 3.641e-06
d2slia2 b.68 d1uypa2 b.67 3.68e-06
d1kb0a2 b.70 d2pbib_ b.69 3.732e-06
d1rwia_ b.68 d2bbkh_ b.69 3.755e-06
d3amra_ b.68 d1k8kc_ b.69 3.761e-06
d3amra_ b.68 d1nr0a2 b.69 3.761e-06
d1qksa2 b.70 d1k32a3 b.69 3.766e-06
d1xipa_ b.69 d1k32a2 b.68 3.768e-06
d2ovrb2 b.69 d3amra_ b.68 3.777e-06
d1k32a3 b.69 d1xfda1 b.70 3.792e-06
d1yfqa_ b.69 d1kb0a2 b.70 3.819e-06
d1w8oa3 b.68 d2ebsa2 b.69 3.829e-06
d1kb0a2 b.70 d2dg1a_ b.68 3.942e-06
d2dg1a_ b.68 d1pgua2 b.69 3.954e-06
d1yfqa_ b.69 d3amra_ b.68 4.016e-06
d1nexb2 b.69 d1npea_ b.68 4.043e-06
d1xfda1 b.70 d1pbyb_ b.69 4.075e-06
d1cjca2 c.4 d1h6va1 c.3 4.089e-06
d2slia2 b.68 d1y4wa2 b.67 4.089e-06
d1zgka1 b.68 d1jofa_ b.69 4.127e-06
d1pgua2 b.69 d2hqsa1 b.68 4.182e-06
d1flga_ b.70 d1erja_ b.69 4.216e-06
d2ah2a2 b.68 d1y7ba2 b.67 4.275e-06
d2bbkh_ b.69 d1kb0a2 b.70 4.286e-06
d2pbib_ b.69 d1zgka1 b.68 4.289e-06
d1v04a_ b.68 d1k3ia3 b.69 4.345e-06
d1vyhc1 b.69 d2vpja_ b.68 4.464e-06
d1olza2 b.69 d2dg1a_ b.68 4.48e-06
d2pbib_ b.69 d1k32a2 b.68 4.533e-06
d1w6sa_ b.70 d2bbkh_ b.69 4.57e-06
d2ovrb2 b.69 d1v0ea1 b.68 4.577e-06
d1s1da_ b.67 d1zgka1 b.68 4.582e-06
d1cjca2 c.4 d1xhca1 c.3 4.633e-06
d2gqfa1 c.3 d1c0pa1 c.4 4.658e-06
d2ghsa1 b.68 d1nexb2 b.69 4.738e-06
d1so7a_ b.68 d1uypa2 b.67 4.746e-06
d1ps9a3 c.4 d1v59a1 c.3 4.785e-06
d1s1da_ b.67 d1jofa_ b.69 4.839e-06
d1xhca1 c.3 d1cjca2 c.4 4.849e-06
d1l0qa2 b.69 d2bgra1 b.70 4.866e-06
d1ijqa1 b.68 d1gxra_ b.69 4.889e-06
d1djqa3 c.4 d1xhca1 c.3 4.894e-06
d1y7ba2 b.67 d1zgka1 b.68 4.967e-06
d1m6ia1 c.3 d1gtea4 c.4 4.998e-06
d2bgra1 b.70 d1erja_ b.69 5.021e-06
d2iida1 c.3 d1i8ta1 c.4 5.054e-06
d2vpja_ b.68 d1jofa_ b.69 5.075e-06
d1k8kc_ b.69 d2dg1a_ b.68 5.085e-06
d1w6sa_ b.70 d1pbyb_ b.69 5.093e-06
d1w6sa_ b.70 d1shyb1 b.69 5.093e-06
d2ebsa1 b.69 d1w0pa3 b.68 5.169e-06
d3sila_ b.68 d1vkda_ b.67 5.209e-06
d1fwxa2 b.69 d1crua_ b.68 5.22e-06
d2ovrb2 b.69 d1pjxa_ b.68 5.286e-06
d1erja_ b.69 d2vpja_ b.68 5.298e-06
d1mo9a1 c.3 d1lqta2 c.4 5.298e-06
d1c0pa1 c.4 d2bs2a2 c.3 5.352e-06
d2dg1a_ b.68 d1yfqa_ b.69 5.371e-06
d1k32a3 b.69 d1ijqa1 b.68 5.39e-06
d1v77a_ c.6 d2qs8a2 c.1 5.441e-06
d1ri6a_ b.69 d1pjxa_ b.68 5.453e-06
d1qksa2 b.70 d2ghsa1 b.68 5.455e-06
d2ebsa1 b.69 d2dg1a_ b.68 5.46e-06
d1xksa_ b.69 d1rwia_ b.68 5.514e-06
d2bgra1 b.70 d1k32a2 b.68 5.547e-06
d2ghsa1 b.68 d1qksa2 b.70 5.553e-06
d1xipa_ b.69 d2dg1a_ b.68 5.582e-06
d1mo9a1 c.3 d1cjca2 c.4 5.641e-06
d1k8kc_ b.69 d2vpja_ b.68 5.648e-06
d1k32a3 b.69 d1qksa2 b.70 5.668e-06
d1jmxb_ b.69 d2ghsa1 b.68 5.718e-06
d1nexb2 b.69 d2vpja_ b.68 5.723e-06
d1gtea4 c.4 d2gqfa1 c.3 5.733e-06
d1qksa2 b.70 d1qfma1 b.69 5.751e-06
d1kb0a2 b.70 d2ghsa1 b.68 5.78e-06
d1ps9a3 c.4 d1q1ra1 c.3 5.791e-06
d2bs2a2 c.3 d1c0pa1 c.4 5.85e-06
d1oyga_ b.67 d1nsca_ b.68 5.854e-06
d2p4oa1 b.68 d1nexb2 b.69 5.904e-06
d1k32a2 b.68 d2hu7a1 b.69 5.908e-06
d1lqta2 c.4 d1mo9a1 c.3 5.91e-06
d1crua_ b.68 d2ovrb2 b.69 5.978e-06
d1nr0a1 b.69 d2dg1a_ b.68 5.978e-06
d1gxra_ b.69 d2vpja_ b.68 5.99e-06
d1xfda1 b.70 d1k32a3 b.69 5.992e-06
d1uypa2 b.67 d2ah2a2 b.68 6.01e-06
d2b4wa1 b.67 d1v04a_ b.68 6.022e-06
d1p22a2 b.69 d2dg1a_ b.68 6.027e-06
d1ri6a_ b.69 d2ghsa1 b.68 6.029e-06
d1q7fa_ b.68 d1jofa_ b.69 6.079e-06
d1rwia_ b.68 d1vyhc1 b.69 6.083e-06
d1ijqa1 b.68 d1nexb2 b.69 6.084e-06
d1ijqa1 b.68 d1xipa_ b.69 6.084e-06
d1fwxa2 b.69 d1pjxa_ b.68 6.143e-06
d1a12a_ b.69 d2hqsa1 b.68 6.167e-06
d1v04a_ b.68 d1vyhc1 b.69 6.219e-06
d2dg1a_ b.68 d1k8kc_ b.69 6.26e-06
d1trba1 c.3 d1lqta2 c.4 6.269e-06
d2pbib_ b.69 d2bgra1 b.70 6.323e-06
d1pgua1 b.69 d2dg1a_ b.68 6.324e-06
d1vg0a1 c.3 d2bi7a1 c.4 6.367e-06
d2vpja_ b.68 d1k32a3 b.69 6.442e-06
d1fwxa2 b.69 d2ghsa1 b.68 6.486e-06
d1k32a2 b.68 d1vyhc1 b.69 6.525e-06
d1lqta2 c.4 d1xhca1 c.3 6.705e-06
d1cjca2 c.4 d1mo9a1 c.3 6.735e-06
d1c0pa1 c.4 d2i0za1 c.3 6.8e-06
d2p4oa1 b.68 d1fwxa2 b.69 6.866e-06
d1erja_ b.69 d1v04a_ b.68 6.913e-06
d2dg1a_ b.68 d1kb0a2 b.70 6.933e-06
d2dg1a_ b.68 d1pbyb_ b.69 6.933e-06
d1zgka1 b.68 d1vyhc1 b.69 6.968e-06
d1pjxa_ b.68 d1yfqa_ b.69 7.081e-06
d1xhca1 c.3 d1lqta2 c.4 7.082e-06
d1lqta2 c.4 d1d7ya1 c.3 7.142e-06
d1rwia_ b.68 d2hu7a1 b.69 7.144e-06
d1c0pa1 c.4 d2gqfa1 c.3 7.219e-06
d1zgka1 b.68 d1yfqa_ b.69 7.308e-06
d1jmxb_ b.69 d2p4oa1 b.68 7.334e-06
d1nexb2 b.69 d2p4oa1 b.68 7.335e-06
d1utca2 b.69 d1npea_ b.68 7.359e-06
d1nr0a2 b.69 d3amra_ b.68 7.411e-06
d1rp0a1 c.3 d1lqta2 c.4 7.427e-06
d1pjxa_ b.68 d1ri6a_ b.69 7.437e-06
d1s1da_ b.67 d1k32a2 b.68 7.485e-06
d1rwia_ b.68 d1xipa_ b.69 7.538e-06
d2ah2a2 b.68 d1uypa2 b.67 7.562e-06
d1k32a2 b.68 d1nr0a2 b.69 7.573e-06
d1w0pa3 b.68 d3cu9a_ b.67 7.638e-06
d1p22a2 b.69 d1v04a_ b.68 7.647e-06
d1utca2 b.69 d1pjxa_ b.68 7.718e-06
d1ri6a_ b.69 d1crua_ b.68 7.75e-06
d1crua_ b.68 d1fwxa2 b.69 7.881e-06
d1jofa_ b.69 d1q7fa_ b.68 7.984e-06
d2dg1a_ b.68 d1nr0a1 b.69 8.08e-06
d2gqfa1 c.3 d1ps9a3 c.4 8.081e-06
d2bgra1 b.70 d1jmxb_ b.69 8.256e-06
d2bgra1 b.70 d1xipa_ b.69 8.256e-06
d1npea_ b.68 d2ebsa2 b.69 8.257e-06
d2ebsa2 b.69 d1npea_ b.68 8.299e-06
d1rwia_ b.68 d1y7ba2 b.67 8.391e-06
d2p4oa1 b.68 d1jmxb_ b.69 8.395e-06
d1uypa2 b.67 d1so7a_ b.68 8.404e-06
d1zgka1 b.68 d1qksa2 b.70 8.43e-06
d1pbyb_ b.69 d2dg1a_ b.68 8.445e-06
d1jmxb_ b.69 d1w6sa_ b.70 8.516e-06
d1jmxb_ b.69 d2bgra1 b.70 8.516e-06
d1y4wa2 b.67 d2slia2 b.68 8.535e-06
d2ovrb2 b.69 d1v04a_ b.68 8.542e-06
d1nr0a2 b.69 d1k32a2 b.68 8.604e-06
d1l0qa2 b.69 d3amra_ b.68 8.769e-06
d1qksa2 b.70 d2p4oa1 b.68 8.784e-06
d1oh4a_ b.18 d2c9aa2 b.29 8.86e-06
d1v0ea1 b.68 d1y7ba2 b.67 9.058e-06
d1q7fa_ b.68 d1k3ia3 b.69 9.185e-06
d1cjca2 c.4 d1d7ya1 c.3 9.2e-06
d1zgka1 b.68 d1erja_ b.69 9.273e-06
d1pbyb_ b.69 d2bgra1 b.70 9.336e-06
d1v04a_ b.68 d2pbib_ b.69 9.368e-06
d1ijqa1 b.68 d1pgua1 b.69 9.422e-06
d2ghsa1 b.68 d1jofa_ b.69 9.422e-06
d2ebsa1 b.69 d1zgka1 b.68 9.45e-06
d1erja_ b.69 d1pjxa_ b.68 9.512e-06
d2v03a_ c.79 d1gu7a2 c.2 9.682e-06
d2bbkh_ b.69 d2vpja_ b.68 9.7e-06
d1q1ra1 c.3 d1ps9a3 c.4 9.754e-06
d2p4oa1 b.68 d1p22a2 b.69 9.762e-06
d1m1xa3 b.1 d2okma_ b.2 9.799e-06
d2pbib_ b.69 d1xfda1 b.70 9.854e-06
d2pbib_ b.69 d3b7ea_ b.68 9.854e-06
d2ovrb2 b.69 d1rwia_ b.68 9.866e-06
d1jmxb_ b.69 d1flga_ b.70 9.887e-06
d1yfqa_ b.69 d1pjxa_ b.68 9.919e-06
d1oyga_ b.67 d3sila_ b.68 1.016e-05
d1xfda1 b.70 d1jofa_ b.69 1.018e-05
d1zgka1 b.68 d1y7ba2 b.67 1.02e-05
d3sila_ b.68 d1uypa2 b.67 1.027e-05
d1nexb2 b.69 d2ghsa1 b.68 1.038e-05
d1crua_ b.68 d1erja_ b.69 1.039e-05
d1lqta2 c.4 d1trba1 c.3 1.043e-05
d1y4wa2 b.67 d2ah2a2 b.68 1.043e-05
d1yfqa_ b.69 d1ijqa1 b.68 1.043e-05
d2hu7a1 b.69 d1zgka1 b.68 1.06e-05
d1vyhc1 b.69 d1rwia_ b.68 1.062e-05
d1h6va1 c.3 d1cjca2 c.4 1.066e-05
d1v6ta_ c.6 d1rqba2 c.1 1.085e-05
d1jofa_ b.69 d2ghsa1 b.68 1.09e-05
d1yfqa_ b.69 d2dg1a_ b.68 1.097e-05
d1lqta2 c.4 d1rp0a1 c.3 1.111e-05
d3emha_ b.69 d1ijqa1 b.68 1.154e-05
d1rwia_ b.68 d1qksa2 b.70 1.157e-05
d1s1da_ b.67 d1yfqa_ b.69 1.158e-05
d1y7ba2 b.67 d1v0ea1 b.68 1.16e-05
d2bgra1 b.70 d1pbyb_ b.69 1.169e-05
d1fwxa2 b.69 d1v04a_ b.68 1.178e-05
d1cjca2 c.4 d1m6ia1 c.3 1.181e-05
d1a12a_ b.69 d1zgka1 b.68 1.188e-05
d1npea_ b.68 d1mdah_ b.69 1.195e-05
d1pbyb_ b.69 d2p4oa1 b.68 1.199e-05
d1qksa2 b.70 d1rwia_ b.68 1.207e-05
d2i0za1 c.3 d1c0pa1 c.4 1.211e-05
d2dg1a_ b.68 d1jmxb_ b.69 1.215e-05
d2dg1a_ b.68 d1pgua1 b.69 1.215e-05
d2hu7a1 b.69 d1qksa2 b.70 1.224e-05
d1v59a1 c.3 d1ps9a3 c.4 1.23e-05
d1vyhc1 b.69 d1v04a_ b.68 1.238e-05
d1vyhc1 b.69 d1w6sa_ b.70 1.238e-05
d1erja_ b.69 d1w0pa3 b.68 1.241e-05
d1k8kc_ b.69 d1xfda1 b.70 1.241e-05
d2vpja_ b.68 d1qksa2 b.70 1.256e-05
d1flga_ b.70 d1jmxb_ b.69 1.265e-05
d1flga_ b.70 d2pbib_ b.69 1.265e-05
d1k32a3 b.69 d1v04a_ b.68 1.267e-05
d1v04a_ b.68 d1erja_ b.69 1.274e-05
d1v04a_ b.68 d1k32a3 b.69 1.274e-05
d3emha_ b.69 d2bgra1 b.70 1.277e-05
d2dg1a_ b.68 d2ebsa1 b.69 1.279e-05
d1d7ya1 c.3 d1lqta2 c.4 1.28e-05
d3amra_ b.68 d1gxra_ b.69 1.285e-05
d3amra_ b.68 d2bbkh_ b.69 1.285e-05
d2bgra1 b.70 d1utca2 b.69 1.292e-05
d1zgka1 b.68 d2hu7a1 b.69 1.294e-05
d2ghsa1 b.68 d1pgua1 b.69 1.294e-05
d1nr0a1 b.69 d1k32a2 b.68 1.301e-05
d1utca2 b.69 d2ghsa1 b.68 1.305e-05
d1ijqa1 b.68 d2ebsa2 b.69 1.308e-05
d1ijqa1 b.68 d2hu7a1 b.69 1.308e-05
d1k8kc_ b.69 d1v04a_ b.68 1.308e-05
d1kb0a2 b.70 d1sq9a_ b.69 1.312e-05
d2vpja_ b.68 d1nexb2 b.69 1.318e-05
d2vpja_ b.68 d1vyhc1 b.69 1.318e-05
d1ps9a3 c.4 d1fcda1 c.3 1.325e-05
d2hqsa1 b.68 d1pgua2 b.69 1.33e-05
d1w0pa3 b.68 d2ebsa1 b.69 1.335e-05
d1gxra_ b.69 d1zgka1 b.68 1.338e-05
d1lqta2 c.4 d1q1ra1 c.3 1.342e-05
d1nr0a2 b.69 d1crua_ b.68 1.346e-05
d1xipa_ b.69 d2p4oa1 b.68 1.351e-05
d3amra_ b.68 d1xipa_ b.69 1.352e-05
d1l0qa2 b.69 d1w6sa_ b.70 1.364e-05
d2ghsa1 b.68 d1fwxa2 b.69 1.364e-05
d1nr0a1 b.69 d1pjxa_ b.68 1.37e-05
d1k8kc_ b.69 d2p4oa1 b.68 1.379e-05
d1ijqa1 b.68 d1xfda1 b.70 1.381e-05
d2vpja_ b.68 d2bbkh_ b.69 1.382e-05
d1pgua1 b.69 d1ijqa1 b.68 1.386e-05
d1pgua1 b.69 d2ghsa1 b.68 1.386e-05
d1rp0a1 c.3 d1c0pa1 c.4 1.394e-05
d1gtea4 c.4 d2cula1 c.3 1.408e-05
d1v04a_ b.68 d3emha_ b.69 1.411e-05
d1ps9a3 c.4 d1k0ia1 c.3 1.412e-05
d1q1ra1 c.3 d1djqa3 c.4 1.414e-05
d1v6ta_ c.6 d1ur4a_ c.1 1.425e-05
d2bbkh_ b.69 d1zgka1 b.68 1.425e-05
d1lqta2 c.4 d1ojta1 c.3 1.43e-05
d1rwia_ b.68 d1jtdb_ b.69 1.434e-05
d1s1da_ b.67 d1ri6a_ b.69 1.44e-05
d2p4oa1 b.68 d1pbyb_ b.69 1.46e-05
d1fwxa2 b.69 d2vpja_ b.68 1.464e-05
d1flga_ b.70 d1shyb1 b.69 1.47e-05
d1jmxb_ b.69 d1xfda1 b.70 1.472e-05
d1xipa_ b.69 d1rwia_ b.68 1.491e-05
d1fl2a1 c.3 d1cjca2 c.4 1.493e-05
d2bgra1 b.70 d3emha_ b.69 1.499e-05
d1q1ra1 c.3 d1lqta2 c.4 1.504e-05
d1ps9a3 c.4 d2gmha1 c.3 1.505e-05
d1rwia_ b.68 d1sq9a_ b.69 1.513e-05
d1nr0a1 b.69 d2bgra1 b.70 1.519e-05
d2ebsa2 b.69 d1ijqa1 b.68 1.521e-05
d1sq9a_ b.69 d1flga_ b.70 1.522e-05
d1crua_ b.68 d1yfqa_ b.69 1.53e-05
d2i0za1 c.3 d1gtea4 c.4 1.544e-05
d1jmxb_ b.69 d2dg1a_ b.68 1.548e-05
d1xipa_ b.69 d2bgra1 b.70 1.566e-05
d2bgra1 b.70 d1nexb2 b.69 1.576e-05
d1l0qa2 b.69 d1s1da_ b.67 1.58e-05
d2vpja_ b.68 d1gxra_ b.69 1.595e-05
d1rwia_ b.68 d1yfqa_ b.69 1.597e-05
d1ps9a3 c.4 d1ojta1 c.3 1.604e-05
d1cjca2 c.4 d1fl2a1 c.3 1.613e-05
d2p4oa1 b.68 d1xipa_ b.69 1.614e-05
d1crua_ b.68 d1gxra_ b.69 1.617e-05
d2z3va_ c.26 d2j07a2 c.28 1.621e-05
d1k3ia3 b.69 d1v04a_ b.68 1.632e-05
d1pgua2 b.69 d2ghsa1 b.68 1.632e-05
d2hu7a1 b.69 d1k32a2 b.68 1.632e-05
